txn_id,signal_id,txn_time,amount,direction,txn_type,country,currency
TXN-00004613,SIG-00512,2024-06-26 19:58:02.992361,214.77,in,payment,US,USD
TXN-00002646,SIG-00291,2024-05-08 21:47:55.106087,877.26,out,wire,US,USD
TXN-00002244,SIG-00247,2024-05-23 16:46:46.579300,1376.78,out,atm_withdrawal,US,USD
TXN-00005374,SIG-00599,2024-01-22 12:59:50.829748,302.66,out,payment,US,USD
TXN-00002337,SIG-00256,2024-07-12 22:46:55.610659,3426.42,in,withdrawal,US,USD
TXN-00000951,SIG-00099,2024-08-29 04:30:36.884544,4081.85,out,transfer,US,USD
TXN-00001121,SIG-00118,2024-03-16 21:12:53.328475,133.47,in,payment,US,USD
TXN-00002205,SIG-00241,2024-12-05 14:54:49.000793,918.77,in,refund,RU,GBP
TXN-00000420,SIG-00042,2024-04-29 06:55:17.782174,434.57,in,wire,US,USD
TXN-00000923,SIG-00096,2024-09-12 14:20:57.549997,240.38,in,atm_withdrawal,US,USD
TXN-00009447,SIG-01042,2024-01-31 15:03:48.033127,158.11,in,atm_withdrawal,US,USD
TXN-00008670,SIG-00960,2024-10-05 13:13:55.032270,333.63,out,payment,AE,USD
TXN-00005409,SIG-00603,2024-02-08 18:48:52.772312,22724.08,in,transfer,US,USD
TXN-00005789,SIG-00649,2024-06-11 15:59:28.646499,3136.12,out,payment,US,USD
TXN-00005743,SIG-00644,2024-09-13 04:01:58.972994,428.97,out,payment,US,USD
TXN-00007668,SIG-00854,2024-04-19 01:56:35.367729,617.25,out,withdrawal,US,USD
TXN-00005568,SIG-00621,2024-05-01 17:32:35.233799,1014.33,in,card_purchase,US,USD
TXN-00008136,SIG-00899,2024-07-29 15:03:02.610075,2404.57,out,withdrawal,US,USD
TXN-00001203,SIG-00127,2024-05-26 13:52:20.316685,2518.72,in,deposit,UA,JPY
TXN-00005766,SIG-00646,2024-05-04 04:39:45.285921,1664.26,out,wire,US,USD
TXN-00008390,SIG-00926,2024-07-08 07:31:41.061522,161.28,in,payment,KY,JPY
TXN-00001971,SIG-00211,2024-10-26 04:34:03.908684,1115.99,out,transfer,US,USD
TXN-00004019,SIG-00449,2024-10-27 15:34:15.380463,12483.21,out,bill_pay,US,USD
TXN-00003688,SIG-00409,2024-11-04 04:37:37.646353,75.03,in,payment,TR,USD
TXN-00001998,SIG-00214,2024-07-11 14:14:53.027677,496.82,in,refund,US,USD
TXN-00004034,SIG-00450,2024-03-18 17:40:01.734249,332.41,in,deposit,KY,GBP
TXN-00001249,SIG-00133,2023-12-24 14:04:11.088169,885.91,in,deposit,TR,GBP
TXN-00002193,SIG-00241,2024-11-30 08:48:03.723845,8075.85,out,payment,US,USD
TXN-00002713,SIG-00298,2024-02-24 01:47:20.433435,194.56,out,deposit,US,USD
TXN-00009185,SIG-01017,2024-10-28 20:33:42.878887,203.42,out,atm_withdrawal,US,USD
TXN-00002191,SIG-00240,2024-10-12 19:15:13.480666,451.86,in,atm_withdrawal,RU,CHF
TXN-00004671,SIG-00519,2024-10-08 03:22:51.369938,603.51,out,bill_pay,US,USD
TXN-00005143,SIG-00573,2024-03-26 00:39:23.278816,1818.54,in,payment,US,USD
TXN-00005985,SIG-00669,2024-05-29 23:23:54.259057,1276.39,in,atm_withdrawal,US,USD
TXN-00006566,SIG-00734,2024-02-13 13:01:59.144081,724.49,in,withdrawal,US,USD
TXN-00007805,SIG-00867,2024-06-08 03:45:02.208787,1771.2,out,payment,US,USD
TXN-00006944,SIG-00776,2024-02-26 04:35:34.359315,12278.06,out,deposit,US,USD
TXN-00009511,SIG-01050,2024-08-20 02:02:55.032209,2172.84,in,transfer,RU,USD
TXN-00002137,SIG-00233,2024-05-17 16:36:54.141249,1845.68,out,refund,US,USD
TXN-00001066,SIG-00112,2024-11-18 22:43:05.314563,2450.8,in,transfer,US,USD
TXN-00000601,SIG-00061,2024-03-19 00:30:33.208887,336.72,in,transfer,US,USD
TXN-00004228,SIG-00469,2024-06-25 04:40:25.482358,171.96,out,withdrawal,US,USD
TXN-00007578,SIG-00846,2024-09-30 10:41:52.188562,2404.47,out,transfer,US,USD
TXN-00000078,SIG-00008,2024-05-12 17:45:13.981633,3867.97,in,bill_pay,US,USD
TXN-00007547,SIG-00842,2024-06-14 15:18:27.218154,1389.21,in,deposit,US,USD
TXN-00002899,SIG-00321,2024-09-03 17:56:52.424916,6528.76,out,atm_withdrawal,US,USD
TXN-00004821,SIG-00539,2024-03-22 19:24:17.960135,1330.34,in,atm_withdrawal,US,USD
TXN-00009507,SIG-01050,2024-08-19 07:17:15.084842,124.43,in,transfer,US,USD
TXN-00010142,SIG-01118,2024-05-22 07:31:47.731416,469.26,in,card_purchase,US,USD
TXN-00006414,SIG-00719,2024-04-23 22:06:43.662849,538.96,in,wire,US,USD
TXN-00009445,SIG-01042,2024-01-22 12:13:09.835970,1349.39,in,card_purchase,US,USD
TXN-00009065,SIG-01006,2024-12-10 04:30:03.964273,667.16,out,payment,IN,CHF
TXN-00008008,SIG-00887,2024-11-03 11:23:54.114132,1462.42,in,wire,US,USD
TXN-00005469,SIG-00610,2024-05-19 18:05:57.935707,2295.16,in,card_purchase,US,USD
TXN-00005952,SIG-00665,2024-06-06 10:46:11.502076,95.61,in,wire,US,USD
TXN-00003392,SIG-00376,2024-04-13 00:37:57.082253,894.08,out,transfer,NG,EUR
TXN-00005416,SIG-00605,2024-06-27 14:59:35.778057,1290.12,in,payment,US,USD
TXN-00002561,SIG-00281,2024-11-29 13:40:26.970366,212.8,out,card_purchase,US,USD
TXN-00010774,SIG-01190,2024-05-03 01:28:08.847567,8526.92,in,transfer,US,USD
TXN-00008163,SIG-00902,2024-01-15 21:06:12.951344,202.83,in,deposit,US,USD
TXN-00002636,SIG-00290,2023-12-31 05:57:14.994464,559.09,out,deposit,US,USD
TXN-00005257,SIG-00586,2024-01-23 01:59:58.070118,1855.89,out,payment,US,USD
TXN-00003531,SIG-00393,2024-07-21 14:25:27.316812,5032.35,out,payment,US,USD
TXN-00008568,SIG-00948,2024-05-04 14:07:07.769761,2007.64,in,refund,US,USD
TXN-00001909,SIG-00205,2024-11-27 08:59:23.077675,599.64,in,card_purchase,US,USD
TXN-00000236,SIG-00022,2024-12-10 00:45:54.061993,2110.7,in,card_purchase,US,USD
TXN-00001605,SIG-00173,2024-03-23 17:08:02.926288,265.68,in,transfer,US,USD
TXN-00007985,SIG-00883,2024-01-23 08:16:38.791803,36349.85,out,transfer,US,USD
TXN-00009311,SIG-01030,2024-12-06 12:24:47.715655,3644.38,in,withdrawal,US,USD
TXN-00003491,SIG-00388,2024-10-06 22:39:30.469410,16832.98,in,deposit,PA,EUR
TXN-00001995,SIG-00214,2024-07-11 20:43:11.528317,276.86,out,bill_pay,US,USD
TXN-00002825,SIG-00312,2024-03-07 23:27:40.329858,687.38,in,transfer,US,USD
TXN-00010123,SIG-01116,2024-11-18 09:18:01.569683,6899.38,out,payment,US,USD
TXN-00001343,SIG-00141,2024-08-14 04:50:15.624686,709.27,out,transfer,US,USD
TXN-00008513,SIG-00942,2024-06-24 19:57:35.982447,105.01,in,payment,US,USD
TXN-00001620,SIG-00175,2024-01-17 00:27:08.121231,638.26,in,bill_pay,US,USD
TXN-00005288,SIG-00590,2024-08-15 08:13:04.679791,518.83,in,transfer,US,USD
TXN-00002061,SIG-00224,2024-08-06 05:38:01.564057,45.8,out,bill_pay,AE,EUR
TXN-00010843,SIG-01196,2024-02-12 22:33:49.259973,1386.7,in,wire,US,USD
TXN-00002220,SIG-00244,2024-10-14 16:41:08.439996,3635.1,out,card_purchase,US,USD
TXN-00009866,SIG-01090,2024-07-03 20:38:46.499771,4506.52,out,atm_withdrawal,US,USD
TXN-00006039,SIG-00678,2024-01-29 17:51:01.404253,12357.67,in,transfer,US,USD
TXN-00000261,SIG-00026,2024-04-02 04:52:28.946871,376.61,out,deposit,US,USD
TXN-00010211,SIG-01126,2024-04-17 20:37:07.702243,3439.7,in,payment,KY,USD
TXN-00009094,SIG-01009,2024-09-02 09:37:33.135315,322.22,out,transfer,US,USD
TXN-00003745,SIG-00416,2024-09-30 01:47:32.038765,5168.91,in,card_purchase,US,USD
TXN-00002027,SIG-00219,2024-09-20 23:48:34.012634,487.33,in,refund,US,USD
TXN-00006989,SIG-00783,2024-06-22 15:14:29.547767,1875.9,out,transfer,CN,GBP
TXN-00004235,SIG-00470,2024-02-15 04:35:21.592742,10199.66,out,payment,US,USD
TXN-00001918,SIG-00206,2024-04-28 12:38:13.889449,808.59,out,wire,CN,JPY
TXN-00001829,SIG-00198,2024-11-21 18:58:52.966968,6607.86,out,deposit,US,USD
TXN-00009766,SIG-01081,2024-08-16 19:14:59.289742,1892.81,in,card_purchase,US,USD
TXN-00006234,SIG-00700,2024-08-02 00:51:36.060009,9856.17,in,fx_exchange,US,USD
TXN-00010176,SIG-01122,2024-11-09 02:38:37.778690,867.2,in,refund,UA,GBP
TXN-00006284,SIG-00705,2024-11-20 02:44:49.138440,9711.01,in,bill_pay,US,USD
TXN-00004209,SIG-00467,2024-10-15 10:02:48.754916,136.56,out,payment,US,USD
TXN-00000225,SIG-00021,2024-09-29 22:26:42.794976,1858.99,out,fx_exchange,UA,EUR
TXN-00008916,SIG-00986,2024-09-13 08:10:03.656847,2141.93,in,withdrawal,US,USD
TXN-00009334,SIG-01031,2024-06-24 17:37:58.947975,262.6,in,refund,US,USD
TXN-00006470,SIG-00726,2024-09-24 08:06:22.139599,992.58,out,bill_pay,US,USD
TXN-00010262,SIG-01133,2024-03-06 03:44:42.556099,1691.77,in,card_purchase,NG,EUR
TXN-00000847,SIG-00088,2024-02-27 17:11:01.636889,1349.4,out,wire,US,USD
TXN-00004290,SIG-00476,2024-11-27 18:14:53.139128,1753.99,in,bill_pay,NG,JPY
TXN-00005561,SIG-00620,2024-11-02 09:54:06.058313,496.83,in,card_purchase,US,USD
TXN-00002552,SIG-00280,2024-08-04 07:16:01.596884,337.44,out,bill_pay,UA,USD
TXN-00000118,SIG-00011,2024-01-06 09:00:42.205169,380.56,in,refund,US,USD
TXN-00008838,SIG-00977,2024-07-30 15:33:47.130107,5354.64,in,deposit,US,USD
TXN-00005967,SIG-00666,2024-04-05 17:39:30.099805,2708.85,in,payment,US,USD
TXN-00008196,SIG-00906,2024-04-16 03:40:18.005506,278.93,out,atm_withdrawal,US,USD
TXN-00008660,SIG-00959,2024-09-02 16:13:05.910771,536.14,out,transfer,US,USD
TXN-00007490,SIG-00837,2024-09-17 20:25:42.806319,321.33,in,payment,US,USD
TXN-00000006,SIG-00001,2024-04-10 01:49:06.648721,1200.33,in,atm_withdrawal,UA,GBP
TXN-00005343,SIG-00597,2024-06-20 20:04:20.101726,574.12,in,transfer,US,USD
TXN-00009112,SIG-01011,2024-05-02 04:06:11.033308,119.63,out,transfer,US,USD
TXN-00004325,SIG-00478,2023-12-30 02:04:27.122094,179.13,out,atm_withdrawal,US,USD
TXN-00001064,SIG-00112,2024-11-22 17:51:49.641648,3076.04,in,withdrawal,US,USD
TXN-00002591,SIG-00284,2024-11-17 03:49:04.218762,561.65,out,card_purchase,UA,CHF
TXN-00008435,SIG-00933,2024-08-15 14:40:42.168298,244.36,out,atm_withdrawal,US,USD
TXN-00009353,SIG-01033,2024-10-09 21:08:06.862841,264.15,in,payment,US,USD
TXN-00003736,SIG-00415,2024-04-22 20:50:26.180818,1276.69,in,bill_pay,US,USD
TXN-00003518,SIG-00392,2024-01-15 04:55:43.402135,604.13,out,refund,US,USD
TXN-00006987,SIG-00783,2024-06-20 06:42:59.787526,5282.17,in,bill_pay,US,USD
TXN-00006768,SIG-00757,2024-02-28 15:36:47.016481,5113.35,out,withdrawal,US,USD
TXN-00005623,SIG-00628,2024-03-22 00:16:00.277929,650.89,in,card_purchase,US,USD
TXN-00001606,SIG-00173,2024-04-20 07:30:19.019080,841.61,out,withdrawal,US,USD
TXN-00001734,SIG-00188,2024-03-04 05:06:25.960772,1141.41,out,atm_withdrawal,US,USD
TXN-00010185,SIG-01123,2024-02-20 23:03:06.315599,4316.27,out,deposit,IN,CHF
TXN-00009505,SIG-01049,2024-02-13 21:23:40.790944,997.4,in,payment,IN,USD
TXN-00003813,SIG-00423,2024-06-22 00:21:14.532822,390.12,in,deposit,US,USD
TXN-00010563,SIG-01165,2024-03-29 13:34:45.175485,9104.74,out,withdrawal,PA,CHF
TXN-00001762,SIG-00191,2024-02-07 05:59:30.627469,273.7,out,payment,US,USD
TXN-00005402,SIG-00603,2024-02-09 17:01:06.114146,4476.74,out,atm_withdrawal,US,USD
TXN-00002740,SIG-00300,2024-03-08 18:57:40.346019,11309.56,in,payment,US,USD
TXN-00002473,SIG-00271,2024-07-22 06:16:27.455865,187.36,in,payment,US,USD
TXN-00006739,SIG-00753,2024-01-28 22:36:03.005840,457.61,in,card_purchase,TR,CHF
TXN-00006892,SIG-00771,2024-09-30 00:07:46.599623,654.57,in,atm_withdrawal,US,USD
TXN-00007944,SIG-00881,2024-06-19 06:27:47.520313,1642.94,in,fx_exchange,US,USD
TXN-00009686,SIG-01070,2024-04-02 11:14:31.219731,1406.81,in,deposit,US,USD
TXN-00004207,SIG-00466,2024-12-23 12:23:51.063009,72.28,out,atm_withdrawal,KY,USD
TXN-00006372,SIG-00714,2024-02-06 16:54:46.277311,4320.17,in,wire,US,USD
TXN-00009362,SIG-01034,2023-12-24 13:20:45.217374,264.44,in,payment,US,USD
TXN-00000233,SIG-00022,2024-12-13 23:28:54.853235,309.72,in,fx_exchange,US,USD
TXN-00008259,SIG-00912,2024-06-10 19:15:44.703640,319.6,out,transfer,US,USD
TXN-00007562,SIG-00844,2024-02-22 16:42:10.194637,864.91,out,payment,US,USD
TXN-00009796,SIG-01083,2024-06-11 10:51:14.087949,6693.04,out,payment,US,USD
TXN-00006169,SIG-00693,2024-04-19 22:00:31.400288,381.77,in,card_purchase,US,USD
TXN-00003597,SIG-00401,2024-12-06 22:06:02.118099,2233.67,out,transfer,NG,EUR
TXN-00006289,SIG-00706,2024-03-29 17:03:57.596373,4685.55,in,deposit,US,USD
TXN-00004633,SIG-00515,2024-11-24 15:01:55.491904,391.32,in,transfer,US,USD
TXN-00000126,SIG-00012,2024-11-26 23:13:57.936326,6591.67,out,transfer,TR,GBP
TXN-00007642,SIG-00852,2024-12-11 22:10:31.737745,418.24,out,card_purchase,US,USD
TXN-00006230,SIG-00700,2024-07-30 23:51:33.935864,1231.66,out,withdrawal,AE,JPY
TXN-00001297,SIG-00136,2024-02-28 15:59:36.557548,401.04,in,withdrawal,US,USD
TXN-00001977,SIG-00211,2024-10-27 06:49:24.741912,1315.83,out,withdrawal,US,USD
TXN-00010337,SIG-01141,2024-08-26 11:45:48.812455,3054.77,out,payment,NG,CHF
TXN-00010288,SIG-01135,2024-06-29 05:41:43.948124,1507.26,in,card_purchase,US,USD
TXN-00005751,SIG-00644,2024-09-13 13:32:43.378279,2003.66,out,payment,US,USD
TXN-00008153,SIG-00901,2024-09-01 05:39:38.572619,807.72,in,deposit,NG,CHF
TXN-00003087,SIG-00344,2024-05-01 23:15:45.235164,170.29,out,transfer,US,USD
TXN-00010114,SIG-01116,2024-12-03 08:22:45.650937,2232.72,in,transfer,US,USD
TXN-00006883,SIG-00770,2024-02-08 21:22:33.722250,20027.85,in,payment,US,USD
TXN-00010146,SIG-01118,2024-04-24 13:50:00.657579,7574.65,out,deposit,US,USD
TXN-00007674,SIG-00855,2024-02-21 01:08:44.093134,300.43,in,refund,US,USD
TXN-00003346,SIG-00372,2024-03-08 17:31:10.997078,779.71,in,atm_withdrawal,US,USD
TXN-00008173,SIG-00903,2024-10-19 15:28:48.143039,2211.74,out,card_purchase,US,USD
TXN-00010270,SIG-01134,2024-03-10 01:36:29.781923,523.93,out,transfer,US,USD
TXN-00005871,SIG-00657,2024-11-12 18:04:51.593064,4646.28,out,transfer,US,USD
TXN-00006507,SIG-00729,2024-03-05 02:57:51.487511,11810.81,out,wire,US,USD
TXN-00002798,SIG-00308,2024-10-14 05:16:44.733949,7019.92,in,transfer,US,USD
TXN-00000919,SIG-00096,2024-09-12 17:14:54.847317,8687.72,in,bill_pay,US,USD
TXN-00001647,SIG-00179,2024-08-13 12:40:58.424303,43.0,in,withdrawal,NG,USD
TXN-00005123,SIG-00571,2024-10-08 16:17:26.974089,12401.98,out,wire,US,USD
TXN-00005127,SIG-00571,2024-10-06 07:35:20.622865,2176.6,in,withdrawal,KY,GBP
TXN-00004622,SIG-00513,2024-10-14 07:24:23.533432,1511.89,in,deposit,US,USD
TXN-00006810,SIG-00761,2024-11-22 22:57:20.173423,7275.03,out,payment,US,USD
TXN-00000365,SIG-00037,2024-03-19 23:02:52.596616,375.82,in,payment,US,USD
TXN-00002126,SIG-00231,2024-06-22 01:47:55.873369,2415.32,out,transfer,TR,USD
TXN-00008151,SIG-00901,2024-08-30 23:57:45.413688,463.2,in,payment,US,USD
TXN-00008718,SIG-00965,2024-08-24 18:00:45.109374,7095.05,in,card_purchase,US,USD
TXN-00000056,SIG-00006,2024-05-24 06:14:10.523115,4840.39,in,payment,US,USD
TXN-00000639,SIG-00064,2024-09-17 13:42:09.204946,426.54,in,payment,US,USD
TXN-00000303,SIG-00032,2024-10-27 01:01:36.014456,1115.03,in,transfer,US,USD
TXN-00005812,SIG-00651,2024-02-05 14:19:20.191745,438.01,in,transfer,KY,CHF
TXN-00001277,SIG-00134,2024-03-07 12:59:13.046945,1772.03,in,transfer,US,USD
TXN-00004433,SIG-00491,2024-07-01 13:10:54.438077,6772.63,in,transfer,US,USD
TXN-00003645,SIG-00406,2024-07-17 17:17:09.337574,1665.09,in,withdrawal,US,USD
TXN-00004144,SIG-00460,2024-01-07 05:58:21.221723,458.01,in,payment,US,USD
TXN-00002879,SIG-00319,2024-11-14 06:12:10.226051,9849.19,out,transfer,US,USD
TXN-00006494,SIG-00728,2024-11-05 22:45:12.199580,601.54,in,deposit,US,USD
TXN-00005241,SIG-00584,2024-09-12 02:58:33.963727,129.54,in,bill_pay,US,USD
TXN-00010256,SIG-01132,2024-05-18 06:27:41.177149,28669.66,out,card_purchase,US,USD
TXN-00006938,SIG-00775,2024-09-11 09:58:29.865840,2499.08,in,deposit,US,USD
TXN-00007241,SIG-00811,2024-11-29 02:17:43.709073,20223.26,in,fx_exchange,US,USD
TXN-00009946,SIG-01099,2024-04-23 00:30:25.937916,72.65,out,transfer,US,USD
TXN-00002594,SIG-00284,2024-10-11 15:49:36.846284,3517.84,in,deposit,US,USD
TXN-00002394,SIG-00261,2024-04-07 22:33:48.483411,1041.48,out,deposit,US,USD
TXN-00000524,SIG-00053,2024-11-22 02:36:08.838717,581.19,in,withdrawal,US,USD
TXN-00006377,SIG-00715,2024-06-21 15:49:41.765757,7363.62,out,atm_withdrawal,US,USD
TXN-00006982,SIG-00783,2024-06-25 17:17:20.114952,661.0,in,withdrawal,US,USD
TXN-00006678,SIG-00746,2024-09-10 11:45:58.894296,278.27,in,deposit,IN,USD
TXN-00003901,SIG-00434,2024-02-15 02:57:58.124680,728.14,out,payment,US,USD
TXN-00010503,SIG-01159,2024-11-18 21:50:48.553697,20102.53,out,deposit,US,USD
TXN-00005586,SIG-00624,2024-07-15 14:42:31.281854,1793.57,in,card_purchase,US,USD
TXN-00010206,SIG-01125,2024-02-27 02:06:34.681404,6490.5,in,refund,US,USD
TXN-00007957,SIG-00882,2024-06-08 12:42:41.850142,1756.42,out,withdrawal,US,USD
TXN-00007571,SIG-00844,2024-02-19 00:13:42.739385,2601.29,in,transfer,RU,GBP
TXN-00006778,SIG-00757,2024-02-22 00:52:54.708279,1112.07,in,card_purchase,US,USD
TXN-00000672,SIG-00070,2024-04-25 18:59:15.033623,650.81,in,fx_exchange,PA,GBP
TXN-00004189,SIG-00465,2024-11-24 10:20:57.863720,1910.4,in,payment,US,USD
TXN-00000667,SIG-00069,2024-11-09 05:45:04.573040,1118.82,in,atm_withdrawal,US,USD
TXN-00003267,SIG-00362,2024-07-10 21:24:51.598349,709.61,out,bill_pay,US,USD
TXN-00001888,SIG-00203,2024-11-15 16:35:46.406248,98.24,out,card_purchase,US,USD
TXN-00008473,SIG-00938,2024-10-28 08:33:17.241209,699.27,out,payment,US,USD
TXN-00009912,SIG-01096,2024-04-07 13:21:05.456567,1554.27,out,atm_withdrawal,US,USD
TXN-00009092,SIG-01009,2024-09-03 01:16:58.617457,2246.53,in,refund,US,USD
TXN-00007688,SIG-00856,2024-10-06 20:00:35.828560,1233.7,out,transfer,US,USD
TXN-00006032,SIG-00676,2024-03-25 01:00:55.128781,1367.31,in,card_purchase,US,USD
TXN-00006091,SIG-00684,2024-09-24 21:17:26.789767,5325.27,in,withdrawal,US,USD
TXN-00006239,SIG-00701,2024-05-17 03:42:52.455827,1655.93,in,payment,US,USD
TXN-00007351,SIG-00820,2024-04-27 14:09:03.275201,135.41,in,atm_withdrawal,US,USD
TXN-00007831,SIG-00870,2024-06-01 03:11:27.672381,1277.99,in,deposit,UA,GBP
TXN-00000761,SIG-00079,2024-05-03 07:15:27.472139,1575.82,in,payment,CN,JPY
TXN-00006255,SIG-00702,2024-09-27 11:01:07.648315,2440.1,in,wire,US,USD
TXN-00001907,SIG-00204,2024-05-28 10:40:45.737003,534.89,out,withdrawal,US,USD
TXN-00003819,SIG-00424,2023-12-17 13:57:35.624959,4328.42,in,payment,US,USD
TXN-00006270,SIG-00705,2024-11-21 19:50:02.942545,312.81,out,deposit,US,USD
TXN-00004301,SIG-00477,2024-09-09 08:35:02.676593,12578.77,in,deposit,US,USD
TXN-00005570,SIG-00621,2024-05-11 02:23:17.744285,246.34,in,deposit,US,USD
TXN-00007942,SIG-00880,2024-05-02 23:05:47.835028,25851.98,in,transfer,UA,CHF
TXN-00004165,SIG-00462,2024-02-27 22:15:50.973893,629.19,in,payment,IN,JPY
TXN-00005972,SIG-00667,2024-10-24 13:54:07.559778,4870.03,out,bill_pay,US,USD
TXN-00003580,SIG-00398,2024-06-03 04:50:23.692914,5020.52,in,card_purchase,US,USD
TXN-00002833,SIG-00313,2024-03-08 12:15:24.775206,238.93,in,bill_pay,US,USD
TXN-00005450,SIG-00609,2023-12-19 10:56:18.951280,4645.89,in,wire,US,USD
TXN-00003473,SIG-00387,2024-05-06 04:26:40.507112,2047.2,out,transfer,US,USD
TXN-00006328,SIG-00710,2024-08-27 19:48:05.785778,2308.7,in,atm_withdrawal,US,USD
TXN-00000138,SIG-00015,2024-10-06 07:10:09.854625,1140.1,out,fx_exchange,US,USD
TXN-00007044,SIG-00788,2024-01-20 03:14:01.076327,4883.2,out,wire,US,USD
TXN-00004893,SIG-00545,2024-05-14 13:10:03.016650,29641.51,out,payment,US,USD
TXN-00002181,SIG-00240,2024-10-07 03:13:04.288984,6179.93,in,transfer,US,USD
TXN-00007731,SIG-00860,2024-03-18 05:40:58.566350,605.03,out,fx_exchange,TR,USD
TXN-00003178,SIG-00353,2024-06-28 04:23:11.346419,10673.53,in,wire,US,USD
TXN-00004855,SIG-00542,2024-04-13 18:24:16.021541,28224.17,in,transfer,TR,EUR
TXN-00004638,SIG-00515,2024-11-19 17:44:14.887982,692.15,out,withdrawal,US,USD
TXN-00005116,SIG-00571,2024-10-22 00:51:36.945867,3089.33,in,transfer,IN,EUR
TXN-00010141,SIG-01118,2024-05-05 03:03:41.665006,511.8,in,card_purchase,US,USD
TXN-00007649,SIG-00853,2024-08-05 22:57:16.887444,2047.62,in,deposit,US,USD
TXN-00004262,SIG-00473,2024-07-29 02:05:27.998599,363.16,out,wire,US,USD
TXN-00001332,SIG-00140,2024-08-25 11:18:04.806224,4025.63,out,transfer,AE,EUR
TXN-00007003,SIG-00785,2024-07-15 17:28:33.012452,1918.87,in,wire,US,USD
TXN-00009551,SIG-01054,2024-09-06 10:22:48.452303,13156.03,out,refund,NG,GBP
TXN-00006942,SIG-00775,2024-09-24 18:48:01.826016,1614.69,out,fx_exchange,US,USD
TXN-00008018,SIG-00887,2024-11-10 07:26:14.111869,496.85,out,atm_withdrawal,US,USD
TXN-00006242,SIG-00702,2024-10-08 11:32:12.760324,157.3,out,card_purchase,US,USD
TXN-00009522,SIG-01051,2024-08-11 03:05:34.005871,2243.93,in,payment,US,USD
TXN-00010880,SIG-01200,2024-04-30 05:05:58.945572,214.19,in,transfer,US,USD
TXN-00006882,SIG-00770,2024-02-04 14:20:50.468355,6568.82,out,deposit,TR,JPY
TXN-00004531,SIG-00504,2024-08-20 07:54:35.138991,6014.05,out,deposit,US,USD
TXN-00004674,SIG-00520,2024-08-19 21:03:37.846471,4672.84,out,transfer,IN,JPY
TXN-00006997,SIG-00784,2024-02-24 01:48:39.920011,994.2,out,payment,US,USD
TXN-00001253,SIG-00133,2024-01-06 07:26:54.444878,2154.75,out,transfer,US,USD
TXN-00003375,SIG-00374,2024-12-11 02:40:48.403145,2694.78,out,deposit,US,USD
TXN-00002815,SIG-00311,2024-11-11 18:56:23.189020,36973.6,out,card_purchase,US,USD
TXN-00004720,SIG-00526,2024-07-13 04:50:17.338430,689.37,out,card_purchase,US,USD
TXN-00006545,SIG-00733,2024-05-25 01:48:01.294575,220.63,in,transfer,US,USD
TXN-00010041,SIG-01107,2024-04-18 20:35:50.054886,1171.98,out,payment,US,USD
TXN-00004859,SIG-00542,2024-04-13 18:58:40.128092,1000.05,out,withdrawal,US,USD
TXN-00007902,SIG-00876,2024-01-04 16:40:00.591015,555.99,out,payment,UA,JPY
TXN-00008581,SIG-00949,2024-06-30 14:31:41.360074,972.51,in,payment,US,USD
TXN-00008428,SIG-00932,2024-07-26 09:37:06.164077,112.41,out,refund,UA,JPY
TXN-00001078,SIG-00113,2024-07-18 18:27:47.547535,6291.99,in,wire,TR,JPY
TXN-00004364,SIG-00482,2024-07-04 13:00:19.750711,220.03,out,payment,TR,CHF
TXN-00000771,SIG-00080,2024-03-31 17:37:29.509848,1207.72,in,deposit,BR,JPY
TXN-00008866,SIG-00980,2024-05-01 09:21:13.681506,973.65,out,atm_withdrawal,US,USD
TXN-00000250,SIG-00024,2024-02-12 02:02:28.594013,4673.79,in,payment,US,USD
TXN-00009767,SIG-01081,2024-08-14 07:07:05.617167,204.14,in,withdrawal,US,USD
TXN-00007240,SIG-00811,2024-12-06 22:59:55.386260,3185.48,in,wire,UA,JPY
TXN-00003420,SIG-00382,2024-07-03 08:12:42.359290,1996.48,in,wire,US,USD
TXN-00010016,SIG-01106,2024-01-27 05:23:35.954298,7330.15,out,transfer,US,USD
TXN-00004977,SIG-00555,2024-02-11 18:03:26.504690,4927.68,out,payment,US,USD
TXN-00004545,SIG-00506,2023-12-13 19:57:52.458086,5679.2,in,deposit,US,USD
TXN-00005566,SIG-00621,2024-05-12 22:46:28.341876,776.97,in,withdrawal,US,USD
TXN-00007940,SIG-00880,2024-05-02 18:57:48.304370,1235.3,in,transfer,US,USD
TXN-00000717,SIG-00075,2024-04-07 05:48:17.274932,1418.55,in,withdrawal,US,USD
TXN-00010523,SIG-01161,2024-01-01 02:49:54.570032,1628.1,in,wire,NG,CHF
TXN-00002049,SIG-00222,2024-12-11 23:36:49.032574,9759.54,in,card_purchase,US,USD
TXN-00005998,SIG-00671,2024-07-14 04:02:30.531720,2328.02,in,card_purchase,BR,EUR
TXN-00006601,SIG-00739,2024-10-22 02:14:40.069100,5789.54,in,wire,US,USD
TXN-00007246,SIG-00812,2024-03-07 16:25:51.790280,3035.7,out,fx_exchange,CN,EUR
TXN-00004179,SIG-00464,2024-01-06 03:18:21.966221,2533.83,in,deposit,US,USD
TXN-00004810,SIG-00537,2024-01-22 02:00:07.100124,2410.49,out,transfer,KY,CHF
TXN-00010339,SIG-01142,2024-02-18 01:09:54.992005,1527.38,in,payment,US,USD
